user_id,country,acquisition_channel,device,signup_at,kyc_started_at,kyc_completed_at,first_transaction_at
21542,Spain,organic,iOS,2025-04-22 14:08:00,2025-04-22 16:36:00,2025-04-23 00:31:00,2025-04-27 14:42:00
21543,UK,paid_social,Android,2024-11-03 14:58:00,2024-11-03 17:41:00,2024-11-04 01:32:00,2024-11-09 11:20:00
21544,France,partnership,Android,2025-06-02 11:30:00,2025-06-02 12:16:00,,
21545,Spain,organic,iOS,2025-01-22 04:20:00,2025-01-22 08:20:00,2025-01-22 12:54:00,2025-01-27 17:38:00
21546,UK,referral,Android,2024-11-12 16:13:00,2024-11-12 19:56:00,2024-11-13 02:21:00,2024-11-19 22:30:00
21547,France,paid_social,Android,2025-05-14 19:29:00,2025-05-14 20:45:00,2025-05-14 23:57:00,2025-05-18 08:31:00
21548,Spain,organic,Android,2024-09-16 21:01:00,2024-09-16 23:44:00,2024-09-17 01:48:00,2024-09-17 12:17:00
21549,Spain,paid_search,iOS,2025-01-21 20:35:00,2025-01-21 21:00:00,2025-01-21 23:38:00,2025-01-26 21:51:00
21550,France,referral,Web,2024-07-19 00:39:00,2024-07-19 04:35:00,,
21551,Italy,partnership,Android,2025-06-17 12:38:00,2025-06-17 14:02:00,2025-06-17 19:37:00,
21552,UK,referral,Web,2025-04-09 10:36:00,,,
21553,France,paid_social,Android,2024-02-27 08:30:00,2024-02-27 09:18:00,,
21554,UK,referral,iOS,2024-07-06 00:55:00,2024-07-06 03:22:00,2024-07-06 08:42:00,2024-07-12 12:25:00
21555,UK,paid_social,Web,2024-06-26 11:52:00,2024-06-26 15:07:00,,
21556,Germany,paid_social,Web,2024-07-19 02:14:00,2024-07-19 04:49:00,2024-07-19 08:04:00,
21557,UK,referral,iOS,2024-07-17 13:25:00,2024-07-17 15:12:00,2024-07-17 20:03:00,2024-07-24 16:08:00
21558,France,organic,iOS,2025-04-07 06:55:00,2025-04-07 09:57:00,2025-04-07 14:08:00,2025-04-14 13:01:00
21559,Italy,referral,Web,2024-12-01 10:20:00,2024-12-01 12:39:00,2024-12-01 22:43:00,2024-12-05 14:30:00
21560,Spain,paid_search,Android,2024-09-09 05:11:00,2024-09-09 07:19:00,2024-09-09 10:23:00,
21561,Spain,organic,Web,2024-07-05 04:33:00,2024-07-05 04:54:00,2024-07-05 14:38:00,
21562,Germany,partnership,Android,2024-03-01 12:08:00,2024-03-01 15:21:00,2024-03-01 23:29:00,2024-03-08 15:42:00
21563,Italy,paid_social,Web,2024-05-01 09:53:00,2024-05-01 13:09:00,2024-05-01 20:51:00,
21564,Spain,partnership,iOS,2024-06-19 22:00:00,2024-06-20 01:38:00,2024-06-20 08:33:00,2024-06-21 15:15:00
21565,France,paid_search,iOS,2025-02-19 14:29:00,2025-02-19 17:38:00,,
21566,Spain,paid_social,iOS,2025-02-04 13:10:00,2025-02-04 15:44:00,2025-02-04 22:05:00,2025-02-08 13:21:00
21567,Italy,partnership,Android,2024-12-31 18:24:00,2024-12-31 20:08:00,2025-01-01 05:46:00,
21568,Germany,paid_search,Android,2024-11-23 06:48:00,2024-11-23 09:05:00,,
21569,Spain,paid_search,Web,2025-07-09 13:15:00,,,
21570,Italy,referral,Android,2024-10-06 03:35:00,2024-10-06 06:18:00,2024-10-06 11:12:00,2024-10-12 05:09:00
21571,Italy,partnership,Web,2024-02-28 14:56:00,2024-02-28 15:02:00,2024-02-28 20:29:00,2024-03-05 05:50:00
21572,UK,paid_social,iOS,2025-05-13 08:06:00,2025-05-13 11:53:00,2025-05-13 18:41:00,2025-05-15 23:53:00
21573,Spain,paid_social,Web,2024-04-27 12:18:00,2024-04-27 13:03:00,2024-04-27 16:37:00,2024-05-01 01:07:00
21574,UK,paid_search,Web,2024-02-17 04:41:00,2024-02-17 05:44:00,2024-02-17 13:28:00,
21575,Spain,partnership,Web,2024-05-08 19:09:00,2024-05-08 21:44:00,,
21576,Germany,referral,Web,2024-04-25 23:23:00,,,
21577,UK,referral,Web,2024-01-06 00:17:00,,,
21578,UK,referral,Android,2024-10-07 13:52:00,,,
21579,UK,partnership,Web,2025-01-26 06:43:00,,,
21580,UK,referral,Android,2025-06-04 11:24:00,2025-06-04 11:40:00,2025-06-04 18:37:00,
21581,UK,paid_social,Android,2025-06-12 00:55:00,2025-06-12 03:06:00,2025-06-12 10:46:00,2025-06-13 21:08:00
21582,Germany,paid_social,Web,2024-03-16 10:56:00,2024-03-16 11:25:00,2024-03-16 17:50:00,2024-03-20 15:07:00
21583,Germany,referral,iOS,2024-04-13 08:45:00,2024-04-13 10:10:00,2024-04-13 11:35:00,2024-04-19 02:18:00
21584,Germany,paid_social,Android,2025-07-01 22:56:00,2025-07-02 00:50:00,2025-07-02 08:41:00,
21585,France,partnership,iOS,2025-02-17 18:33:00,2025-02-17 19:11:00,2025-02-17 21:03:00,
21586,France,paid_social,Android,2025-02-14 08:33:00,,,
21587,Italy,paid_social,Android,2024-04-25 06:32:00,2024-04-25 09:25:00,2024-04-25 12:43:00,2024-04-29 22:08:00
21588,Germany,organic,iOS,2024-07-06 08:44:00,2024-07-06 09:22:00,2024-07-06 13:57:00,2024-07-12 09:19:00
21589,Italy,referral,Android,2025-06-26 19:48:00,2025-06-26 20:32:00,,
21590,Germany,partnership,Web,2025-04-13 20:07:00,2025-04-13 21:43:00,2025-04-14 06:09:00,2025-04-20 06:04:00
21591,Germany,referral,Android,2024-12-17 00:28:00,2024-12-17 00:45:00,2024-12-17 06:11:00,2024-12-18 23:40:00
21592,Italy,organic,Web,2024-07-21 15:55:00,2024-07-21 18:03:00,2024-07-21 20:59:00,
21593,Germany,paid_social,Web,2025-06-23 20:31:00,2025-06-23 23:12:00,2025-06-24 04:59:00,2025-06-27 07:36:00
21594,Italy,partnership,iOS,2025-02-06 21:20:00,,,
21595,Spain,partnership,Web,2024-02-10 18:13:00,2024-02-10 19:19:00,,
21596,Germany,paid_search,Web,2024-05-13 00:38:00,2024-05-13 01:24:00,2024-05-13 06:06:00,2024-05-14 07:32:00
21597,Germany,organic,iOS,2025-06-25 02:47:00,2025-06-25 03:03:00,2025-06-25 07:22:00,2025-07-01 22:35:00
21598,Spain,organic,Web,2024-12-13 13:06:00,,,
21599,France,organic,iOS,2024-02-07 04:44:00,2024-02-07 06:38:00,2024-02-07 10:55:00,2024-02-09 22:07:00
21600,Spain,paid_social,Web,2025-03-11 15:56:00,2025-03-11 17:47:00,,
21601,Spain,paid_search,Web,2024-03-22 05:01:00,2024-03-22 07:39:00,,
21602,France,referral,Web,2024-01-01 08:39:00,2024-01-01 11:21:00,2024-01-01 22:33:00,2024-01-05 08:52:00
21603,Italy,paid_search,Android,2024-07-11 09:13:00,2024-07-11 11:37:00,2024-07-11 20:05:00,
21604,Spain,organic,Android,2024-05-12 15:49:00,,,
21605,Spain,referral,iOS,2025-01-06 00:59:00,2025-01-06 04:14:00,2025-01-06 09:35:00,2025-01-11 11:06:00
21606,Italy,paid_search,iOS,2024-09-06 08:25:00,2024-09-06 11:41:00,2024-09-06 19:33:00,2024-09-12 20:53:00
21607,UK,paid_social,Web,2024-12-09 14:37:00,2024-12-09 17:30:00,2024-12-09 20:20:00,2024-12-14 09:01:00
21608,Germany,partnership,Web,2024-05-05 02:01:00,2024-05-05 04:14:00,,
21609,Italy,referral,Web,2025-04-20 20:34:00,2025-04-21 00:33:00,2025-04-21 07:47:00,2025-04-25 03:24:00
21610,France,paid_social,Android,2025-06-13 04:10:00,2025-06-13 06:35:00,2025-06-13 14:13:00,
21611,UK,referral,Android,2024-10-21 05:49:00,2024-10-21 06:25:00,,
21612,UK,paid_search,iOS,2024-07-18 16:07:00,2024-07-18 17:13:00,2024-07-18 23:45:00,2024-07-23 20:59:00
21613,France,partnership,Web,2024-10-05 11:02:00,2024-10-05 14:27:00,2024-10-06 01:24:00,
21614,UK,paid_search,iOS,2024-03-18 19:04:00,2024-03-18 21:07:00,,
21615,Spain,organic,Web,2025-03-07 18:22:00,2025-03-07 22:15:00,2025-03-08 02:40:00,2025-03-15 00:50:00
21616,Spain,organic,iOS,2025-03-02 19:05:00,2025-03-02 20:33:00,2025-03-03 03:01:00,2025-03-06 09:07:00
21617,Spain,paid_search,Web,2024-03-21 20:24:00,2024-03-21 23:43:00,2024-03-22 02:28:00,
21618,France,partnership,iOS,2025-03-05 11:38:00,2025-03-05 13:31:00,2025-03-06 02:06:00,
21619,Italy,partnership,Android,2024-07-08 20:23:00,2024-07-08 20:59:00,2024-07-08 23:58:00,
21620,Spain,paid_search,iOS,2024-09-20 00:56:00,2024-09-20 01:55:00,2024-09-20 07:46:00,2024-09-23 06:59:00
21621,Italy,organic,iOS,2024-07-04 22:42:00,2024-07-05 00:28:00,2024-07-05 09:28:00,
21622,Italy,paid_social,iOS,2024-02-13 21:34:00,2024-02-13 21:43:00,,
21623,Italy,referral,Android,2024-08-26 03:57:00,2024-08-26 06:40:00,2024-08-26 10:51:00,2024-09-01 19:48:00
21624,Italy,paid_search,Web,2024-03-22 19:11:00,2024-03-22 19:34:00,2024-03-23 06:39:00,
21625,UK,referral,Android,2024-05-19 00:00:00,2024-05-19 03:48:00,,
21626,Germany,paid_social,iOS,2025-06-22 01:51:00,2025-06-22 04:19:00,2025-06-22 13:29:00,
21627,Spain,organic,Android,2025-06-22 10:58:00,2025-06-22 11:00:00,2025-06-22 17:49:00,2025-06-25 07:49:00
21628,Spain,paid_search,Android,2024-08-22 18:04:00,2024-08-22 20:34:00,2024-08-23 02:18:00,2024-08-25 09:30:00
21629,France,partnership,iOS,2025-02-22 07:02:00,2025-02-22 07:40:00,2025-02-22 11:40:00,2025-03-01 08:31:00
21630,Germany,partnership,Android,2024-01-29 17:29:00,,,
21631,France,paid_search,Web,2024-08-26 10:47:00,2024-08-26 12:05:00,2024-08-26 18:11:00,
21632,France,organic,iOS,2024-06-07 04:28:00,2024-06-07 06:21:00,2024-06-07 13:21:00,2024-06-09 22:48:00
21633,UK,referral,Android,2024-10-04 00:15:00,2024-10-04 01:08:00,2024-10-04 03:25:00,2024-10-06 03:43:00
21634,Italy,partnership,iOS,2025-01-03 23:16:00,2025-01-04 00:10:00,2025-01-04 11:34:00,2025-01-08 02:35:00
21635,Germany,paid_search,iOS,2024-10-29 06:53:00,2024-10-29 08:26:00,2024-10-29 17:16:00,2024-11-03 22:32:00
21636,UK,referral,Android,2024-01-12 18:09:00,2024-01-12 21:49:00,2024-01-13 04:08:00,
21637,Spain,paid_social,iOS,2024-02-17 13:17:00,,,
21638,Spain,referral,iOS,2024-03-02 11:53:00,,,
21639,France,organic,iOS,2024-07-19 01:00:00,2024-07-19 01:46:00,2024-07-19 06:39:00,2024-07-24 15:26:00
21640,UK,organic,Web,2025-07-09 01:56:00,2025-07-09 05:38:00,2025-07-09 10:48:00,2025-07-14 04:35:00
21641,Spain,paid_search,iOS,2024-04-24 16:12:00,,,
21642,Germany,paid_social,iOS,2024-04-20 05:33:00,2024-04-20 05:41:00,2024-04-20 11:04:00,2024-04-24 17:28:00
21643,Italy,paid_social,iOS,2024-07-12 02:22:00,2024-07-12 03:47:00,2024-07-12 12:26:00,
21644,Spain,organic,Web,2024-04-15 02:32:00,2024-04-15 05:06:00,2024-04-15 08:09:00,2024-04-15 12:43:00
21645,Germany,organic,Android,2024-09-10 21:23:00,,,
21646,Spain,referral,Android,2024-03-22 20:31:00,2024-03-22 22:49:00,2024-03-22 22:59:00,2024-03-28 07:41:00
21647,Germany,paid_social,Web,2024-07-06 00:58:00,2024-07-06 03:36:00,2024-07-06 05:24:00,2024-07-12 17:53:00
21648,Germany,paid_search,Web,2024-05-22 22:21:00,2024-05-22 22:58:00,2024-05-23 00:32:00,
21649,Spain,paid_social,Web,2025-06-06 07:10:00,2025-06-06 08:08:00,2025-06-06 13:26:00,2025-06-11 20:07:00
21650,Italy,partnership,Web,2025-05-01 16:22:00,2025-05-01 20:09:00,2025-05-02 00:16:00,2025-05-03 16:25:00
21651,UK,referral,Web,2025-02-25 21:11:00,2025-02-25 22:02:00,,
21652,Germany,organic,iOS,2024-01-11 10:17:00,2024-01-11 11:40:00,2024-01-11 20:02:00,2024-01-15 18:26:00
21653,Italy,referral,Android,2024-05-16 17:08:00,,,
21654,Italy,paid_social,Web,2024-11-26 00:07:00,2024-11-26 03:18:00,2024-11-26 14:00:00,2024-11-28 17:22:00
21655,France,referral,Web,2024-07-04 21:25:00,2024-07-04 21:50:00,2024-07-05 06:22:00,2024-07-09 10:39:00
21656,UK,partnership,iOS,2024-11-06 13:52:00,2024-11-06 15:50:00,,
21657,Italy,paid_social,iOS,2024-03-28 14:00:00,2024-03-28 15:19:00,2024-03-29 01:36:00,
21658,Germany,referral,Web,2025-01-02 12:41:00,2025-01-02 16:17:00,2025-01-02 16:44:00,2025-01-06 17:52:00
21659,Italy,paid_search,Web,2025-01-17 17:05:00,2025-01-17 19:20:00,2025-01-18 06:27:00,2025-01-24 07:54:00
21660,France,paid_search,iOS,2024-05-01 10:13:00,2024-05-01 12:56:00,2024-05-01 17:55:00,2024-05-08 16:53:00
21661,Germany,paid_social,iOS,2024-11-04 18:12:00,,,
21662,France,referral,Web,2024-10-18 21:45:00,,,
21663,Spain,paid_social,iOS,2024-12-13 00:14:00,2024-12-13 01:31:00,2024-12-13 05:58:00,
21664,France,paid_search,Web,2025-05-01 12:14:00,2025-05-01 12:32:00,2025-05-01 20:37:00,2025-05-03 16:52:00
21665,Spain,paid_search,Web,2024-06-25 13:20:00,2024-06-25 15:52:00,2024-06-25 22:00:00,2024-06-29 01:55:00
21666,Spain,organic,Web,2024-04-12 06:22:00,2024-04-12 09:15:00,2024-04-12 16:59:00,2024-04-15 20:42:00
21667,France,organic,Web,2025-07-07 20:10:00,2025-07-07 21:30:00,2025-07-08 07:01:00,
21668,UK,partnership,Web,2024-08-05 14:17:00,2024-08-05 14:57:00,2024-08-05 20:56:00,
21669,Spain,paid_social,iOS,2024-01-30 20:01:00,2024-01-30 21:51:00,2024-01-31 06:19:00,
21670,Italy,organic,iOS,2024-06-12 13:45:00,,,
21671,Italy,paid_social,iOS,2025-03-15 07:42:00,2025-03-15 10:33:00,2025-03-15 20:12:00,2025-03-17 01:25:00
21672,France,paid_social,Web,2024-07-23 00:54:00,2024-07-23 02:42:00,2024-07-23 09:00:00,2024-07-24 13:06:00
21673,Spain,paid_search,Web,2025-06-03 06:14:00,2025-06-03 08:46:00,2025-06-03 13:28:00,2025-06-09 03:11:00
21674,Italy,partnership,Android,2025-02-12 06:25:00,2025-02-12 10:08:00,,
21675,UK,partnership,iOS,2024-10-05 14:11:00,2024-10-05 17:35:00,2024-10-05 19:25:00,2024-10-07 03:59:00
21676,France,partnership,Web,2024-06-22 18:05:00,2024-06-22 20:40:00,2024-06-23 04:03:00,2024-06-28 04:45:00
21677,Italy,partnership,iOS,2024-12-01 12:04:00,,,
21678,Spain,organic,iOS,2025-04-02 09:09:00,2025-04-02 09:16:00,2025-04-02 15:02:00,2025-04-07 08:04:00
21679,Spain,paid_social,Android,2024-01-21 15:52:00,2024-01-21 17:21:00,2024-01-21 21:45:00,2024-01-22 11:18:00
21680,Spain,paid_social,iOS,2024-08-24 07:15:00,2024-08-24 10:33:00,,
21681,France,referral,Android,2025-04-17 01:38:00,2025-04-17 02:23:00,,
21682,France,paid_social,Web,2024-03-05 17:06:00,2024-03-05 20:33:00,,
21683,France,paid_social,iOS,2024-06-14 17:05:00,,,
21684,Spain,paid_social,Web,2024-03-06 20:25:00,2024-03-06 21:13:00,,
21685,France,referral,Android,2024-05-27 04:48:00,2024-05-27 06:41:00,,
21686,Germany,paid_search,Android,2025-07-03 14:34:00,2025-07-03 15:23:00,2025-07-04 00:11:00,
21687,France,partnership,Web,2025-02-12 03:11:00,2025-02-12 05:50:00,2025-02-12 10:06:00,2025-02-19 05:53:00
21688,Spain,paid_social,iOS,2025-04-27 22:05:00,2025-04-28 00:22:00,2025-04-28 02:48:00,
21689,France,partnership,Web,2024-03-16 10:59:00,,,
21690,Germany,referral,iOS,2024-08-23 19:26:00,2024-08-23 20:06:00,2024-08-24 00:56:00,2024-08-26 14:43:00
21691,Germany,paid_search,iOS,2025-05-21 03:23:00,2025-05-21 06:51:00,2025-05-21 07:13:00,2025-05-21 13:23:00
21692,Spain,referral,Android,2025-03-21 19:19:00,2025-03-21 21:45:00,2025-03-22 01:05:00,
21693,Spain,partnership,Android,2025-02-26 23:53:00,2025-02-27 02:54:00,2025-02-27 09:16:00,
21694,Spain,paid_social,Android,2024-07-10 21:59:00,,,
21695,France,partnership,Android,2024-06-19 21:46:00,2024-06-20 00:44:00,2024-06-20 07:43:00,2024-06-21 10:36:00
21696,Spain,partnership,Android,2025-01-04 12:23:00,2025-01-04 15:55:00,2025-01-04 22:01:00,
21697,Italy,paid_search,Android,2025-04-14 15:35:00,2025-04-14 19:10:00,2025-04-15 05:15:00,2025-04-15 23:24:00
21698,UK,partnership,Android,2024-05-04 18:24:00,2024-05-04 18:39:00,,
21699,Germany,organic,Web,2024-12-13 01:39:00,2024-12-13 04:44:00,2024-12-13 09:12:00,
21700,UK,partnership,Android,2025-06-13 22:32:00,2025-06-14 01:48:00,,
21701,Germany,referral,Android,2024-10-15 12:54:00,2024-10-15 15:47:00,2024-10-15 19:55:00,2024-10-21 15:07:00
21702,Germany,partnership,Web,2024-10-23 11:19:00,2024-10-23 15:00:00,2024-10-23 16:04:00,
21703,Italy,organic,iOS,2024-09-17 22:36:00,2024-09-18 00:52:00,2024-09-18 04:56:00,2024-09-25 01:41:00
21704,Germany,paid_search,iOS,2025-07-06 13:21:00,2025-07-06 15:28:00,2025-07-06 21:17:00,2025-07-11 11:58:00
21705,Spain,referral,Android,2025-02-21 23:25:00,2025-02-22 00:01:00,,
21706,UK,paid_social,Android,2024-05-13 05:58:00,2024-05-13 07:49:00,,
21707,UK,paid_search,Android,2024-12-29 20:34:00,2024-12-29 21:33:00,2024-12-29 23:06:00,2024-12-31 01:16:00
21708,France,organic,Web,2025-01-16 11:14:00,2025-01-16 13:37:00,2025-01-16 20:53:00,2025-01-22 21:52:00
21709,UK,paid_social,Android,2024-01-10 03:49:00,2024-01-10 07:14:00,,
21710,France,organic,iOS,2025-02-14 05:30:00,2025-02-14 08:09:00,2025-02-14 18:42:00,
21711,Germany,partnership,Android,2024-03-11 14:35:00,2024-03-11 18:24:00,2024-03-11 21:35:00,2024-03-16 23:37:00
21712,Italy,organic,Web,2024-01-23 02:15:00,,,
21713,France,paid_social,iOS,2024-03-28 14:05:00,2024-03-28 14:52:00,2024-03-28 18:38:00,2024-04-04 15:55:00
21714,Italy,paid_social,Android,2024-04-23 01:14:00,,,
21715,Spain,referral,iOS,2025-02-03 00:39:00,2025-02-03 00:56:00,2025-02-03 07:20:00,2025-02-08 21:50:00
21716,Spain,organic,Android,2024-05-17 03:28:00,2024-05-17 07:24:00,2024-05-17 09:15:00,
21717,France,partnership,Web,2024-03-07 05:31:00,2024-03-07 07:48:00,2024-03-07 18:28:00,2024-03-09 07:57:00
21718,Germany,paid_social,Web,2024-11-22 03:41:00,2024-11-22 05:33:00,2024-11-22 14:05:00,2024-11-23 19:04:00
21719,Italy,referral,Web,2024-08-22 02:52:00,2024-08-22 05:00:00,,
21720,UK,partnership,iOS,2024-07-28 03:04:00,2024-07-28 03:27:00,2024-07-28 13:21:00,2024-08-01 03:29:00
21721,UK,partnership,iOS,2025-06-22 07:27:00,2025-06-22 08:45:00,2025-06-22 14:55:00,
21722,Spain,partnership,Web,2024-02-08 04:22:00,2024-02-08 06:33:00,2024-02-08 07:28:00,
21723,Spain,paid_search,iOS,2024-03-12 20:02:00,2024-03-12 20:21:00,2024-03-13 04:58:00,2024-03-20 04:51:00
21724,UK,referral,iOS,2024-01-12 08:30:00,,,
21725,France,organic,iOS,2024-03-25 17:01:00,2024-03-25 20:56:00,,
21726,Spain,paid_search,Android,2024-05-08 22:18:00,,,
21727,UK,paid_search,iOS,2024-10-19 16:44:00,2024-10-19 19:24:00,2024-10-20 02:46:00,
21728,France,paid_search,Web,2025-06-01 03:09:00,2025-06-01 04:19:00,2025-06-01 06:45:00,
21729,France,paid_search,Android,2024-10-01 14:51:00,2024-10-01 14:54:00,2024-10-01 22:18:00,
21730,Germany,paid_search,iOS,2024-11-23 01:05:00,2024-11-23 01:35:00,2024-11-23 10:05:00,2024-11-29 13:12:00
21731,Germany,paid_social,Web,2024-08-26 09:21:00,2024-08-26 12:19:00,2024-08-26 21:38:00,2024-09-02 09:48:00
21732,UK,organic,Android,2024-07-09 10:01:00,2024-07-09 13:48:00,2024-07-09 15:26:00,2024-07-15 07:54:00
21733,Germany,partnership,iOS,2024-05-26 05:01:00,2024-05-26 05:29:00,2024-05-26 06:17:00,
21734,UK,organic,iOS,2024-05-14 07:59:00,2024-05-14 09:34:00,2024-05-14 12:10:00,2024-05-14 23:52:00
21735,Italy,paid_search,iOS,2025-04-27 16:36:00,2025-04-27 16:48:00,2025-04-27 21:21:00,
21736,Germany,paid_social,Android,2024-07-01 15:05:00,2024-07-01 17:50:00,2024-07-02 00:29:00,2024-07-05 08:39:00
21737,UK,paid_search,iOS,2025-01-03 03:54:00,2025-01-03 05:20:00,2025-01-03 12:59:00,2025-01-08 13:46:00
21738,Germany,partnership,Web,2024-02-20 12:33:00,2024-02-20 13:15:00,2024-02-20 18:50:00,2024-02-21 13:07:00
21739,Italy,partnership,iOS,2024-10-25 11:56:00,2024-10-25 12:40:00,2024-10-25 20:13:00,2024-10-27 01:03:00
21740,Germany,organic,Android,2025-05-13 07:17:00,2025-05-13 07:32:00,2025-05-13 17:22:00,2025-05-16 07:10:00
21741,UK,partnership,Web,2025-07-08 23:59:00,2025-07-09 02:46:00,,
21742,Italy,referral,Android,2024-12-12 22:11:00,2024-12-12 23:51:00,2024-12-13 06:29:00,2024-12-17 05:13:00
21743,Spain,referral,iOS,2025-04-08 15:05:00,2025-04-08 18:51:00,2025-04-08 21:28:00,2025-04-10 21:34:00
21744,France,paid_search,Android,2024-10-09 20:41:00,2024-10-09 22:32:00,2024-10-10 01:39:00,2024-10-16 06:00:00
21745,Spain,paid_search,Web,2024-06-14 06:51:00,2024-06-14 08:35:00,2024-06-14 15:52:00,2024-06-19 19:52:00
21746,Spain,referral,Android,2024-11-19 05:35:00,2024-11-19 08:26:00,2024-11-19 17:38:00,2024-11-22 05:22:00
21747,Germany,partnership,iOS,2025-06-02 21:24:00,,,
21748,Italy,paid_social,Android,2025-06-15 01:33:00,2025-06-15 04:49:00,2025-06-15 13:00:00,2025-06-17 04:05:00
21749,UK,partnership,Web,2024-12-08 09:54:00,2024-12-08 13:46:00,,
21750,Spain,organic,iOS,2025-03-30 02:07:00,2025-03-30 04:29:00,,
21751,Spain,partnership,Android,2025-04-25 08:14:00,2025-04-25 10:08:00,2025-04-25 13:49:00,2025-04-27 13:22:00
21752,Italy,paid_search,Web,2024-07-18 00:36:00,2024-07-18 03:57:00,,
21753,Spain,paid_social,Android,2024-04-19 17:22:00,2024-04-19 20:32:00,2024-04-20 05:00:00,2024-04-27 04:42:00
21754,UK,organic,iOS,2025-01-21 08:41:00,2025-01-21 08:44:00,,
21755,France,organic,Android,2024-02-08 09:55:00,,,
21756,Germany,paid_search,iOS,2024-09-16 17:43:00,2024-09-16 18:00:00,2024-09-16 23:33:00,2024-09-22 02:00:00
21757,France,paid_search,Android,2024-12-11 22:45:00,2024-12-12 02:11:00,2024-12-12 05:57:00,2024-12-18 07:48:00
21758,Spain,paid_search,Web,2025-03-26 05:22:00,2025-03-26 07:23:00,2025-03-26 12:20:00,
21759,UK,paid_search,Android,2024-06-30 14:24:00,2024-06-30 14:35:00,2024-06-30 21:15:00,2024-07-06 07:58:00
21760,UK,partnership,Web,2024-05-04 02:58:00,,,
21761,Spain,partnership,Web,2024-09-20 21:07:00,2024-09-21 00:56:00,2024-09-21 09:29:00,
21762,France,paid_social,iOS,2025-02-16 17:15:00,,,
21763,Germany,paid_search,Web,2024-02-20 03:56:00,2024-02-20 05:37:00,,
21764,Germany,paid_social,Android,2024-03-21 19:22:00,2024-03-21 22:44:00,2024-03-22 07:20:00,2024-03-29 01:01:00
21765,Germany,paid_social,Android,2024-10-31 04:30:00,2024-10-31 05:42:00,,
21766,Spain,paid_social,iOS,2024-01-18 01:43:00,2024-01-18 02:45:00,2024-01-18 07:24:00,2024-01-23 06:07:00
21767,UK,paid_social,Web,2024-09-02 18:33:00,,,
21768,Spain,organic,Android,2025-04-23 04:32:00,2025-04-23 05:06:00,,
21769,UK,partnership,iOS,2025-03-30 12:09:00,2025-03-30 13:01:00,,
21770,Spain,organic,Web,2024-10-03 17:16:00,2024-10-03 20:15:00,2024-10-04 02:40:00,
21771,Spain,paid_social,iOS,2024-11-05 02:55:00,,,
21772,France,partnership,iOS,2025-06-07 15:28:00,2025-06-07 16:37:00,2025-06-08 01:08:00,
21773,Italy,organic,iOS,2024-08-20 00:10:00,2024-08-20 03:37:00,2024-08-20 08:34:00,2024-08-21 02:48:00
21774,Italy,paid_search,iOS,2024-04-22 03:27:00,2024-04-22 03:30:00,2024-04-22 12:27:00,2024-04-29 04:04:00
21775,Spain,paid_social,Web,2025-03-31 22:21:00,2025-03-31 22:53:00,2025-04-01 01:25:00,2025-04-02 00:04:00
21776,UK,organic,iOS,2024-05-15 03:09:00,2024-05-15 06:05:00,2024-05-15 07:06:00,
21777,France,partnership,iOS,2024-10-08 17:35:00,2024-10-08 18:26:00,2024-10-09 05:57:00,
21778,France,partnership,iOS,2024-12-07 16:02:00,2024-12-07 18:12:00,2024-12-07 22:32:00,2024-12-14 03:02:00
21779,Germany,organic,Web,2025-02-23 00:26:00,2025-02-23 01:15:00,2025-02-23 06:54:00,
21780,Germany,referral,Web,2024-06-14 19:37:00,2024-06-14 20:53:00,2024-06-15 05:41:00,2024-06-17 17:46:00
21781,France,paid_social,Web,2024-11-06 14:02:00,2024-11-06 14:04:00,2024-11-06 20:03:00,
21782,UK,organic,Android,2024-02-17 01:53:00,2024-02-17 05:01:00,2024-02-17 12:31:00,2024-02-22 14:47:00
21783,UK,paid_social,Web,2024-01-09 17:41:00,2024-01-09 21:36:00,2024-01-09 22:53:00,2024-01-13 14:30:00
21784,France,referral,Android,2024-11-24 06:04:00,2024-11-24 09:20:00,2024-11-24 19:57:00,2024-11-26 19:01:00
21785,France,referral,Android,2024-02-01 02:13:00,2024-02-01 03:37:00,,
21786,Spain,referral,Android,2024-10-20 15:09:00,2024-10-20 18:18:00,2024-10-21 01:37:00,
21787,France,referral,Web,2024-04-11 12:45:00,2024-04-11 14:19:00,2024-04-11 18:23:00,2024-04-13 21:06:00
21788,UK,organic,Android,2024-06-07 00:14:00,2024-06-07 01:24:00,2024-06-07 01:56:00,2024-06-08 21:39:00
21789,Italy,paid_social,iOS,2024-08-09 00:26:00,2024-08-09 03:02:00,2024-08-09 12:46:00,
21790,Spain,organic,Android,2024-04-26 09:04:00,,,
21791,France,referral,Web,2024-02-18 17:16:00,2024-02-18 18:17:00,2024-02-19 04:08:00,2024-02-19 08:10:00
21792,Germany,paid_social,Web,2024-08-12 06:49:00,2024-08-12 09:28:00,2024-08-12 11:42:00,2024-08-18 12:49:00
21793,France,paid_social,Web,2024-07-24 06:30:00,2024-07-24 08:05:00,2024-07-24 16:55:00,2024-07-28 22:27:00
21794,Germany,paid_search,Android,2024-10-30 15:36:00,2024-10-30 19:29:00,,
21795,Spain,paid_social,Web,2024-08-15 13:58:00,2024-08-15 17:22:00,2024-08-15 20:51:00,
21796,Italy,paid_search,Web,2024-08-22 08:26:00,2024-08-22 09:27:00,,
21797,Spain,partnership,Android,2024-06-30 09:19:00,,,
21798,Italy,organic,Android,2024-08-16 06:06:00,2024-08-16 08:46:00,2024-08-16 20:22:00,2024-08-19 21:30:00
